,movie_id,movie_title,explanation_type,explanation_text,persuasiveness,transparency,accuracy,satisfactory,persuasiveness_1,transparency_1,accuracy_1,satisfactory_1,persuasiveness_2,transparency_2,accuracy_2,satisfactory_2,persuasiveness_avergae,transparency_avergae,accuracy_avergae,satisfactory_avergae
777,527,辛德勒的名单 Schindler's List,user,和你兴趣相似的用户中，看过这部电影的92.4%都喜欢,4.0,4.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
778,527,辛德勒的名单 Schindler's List,pop,有669241用户看过这部电影(热门度前1%),5.0,5.0,4,4,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
779,527,辛德勒的名单 Schindler's List,peer,影史经典之作，感人至深，令人反思的好电影。,5.0,5.0,5,5,2,5,2,4,4,5,4,4,3.0,5.0,3.0,4.0
780,527,辛德勒的名单 Schindler's List,attr_personal,这是一部历史电影,3.0,3.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
781,527,辛德勒的名单 Schindler's List,item,喜欢《地心引力》的也喜欢,3.0,4.0,3,3,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
782,527,辛德勒的名单 Schindler's List,attr_nonpersonal,这部电影的编剧是托马斯·肯尼利,2.0,1.0,2,2,3,4,1,1,3,4,4,3,3.0,4.0,2.5,2.0
783,527,辛德勒的名单 Schindler's List,attr_random,这部电影的演员有卡罗琳·古多尔,2.0,1.0,2,2,4,5,2,2,4,4,4,4,4.0,4.5,3.0,3.0
784,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,attr_personal,这是一部剧情电影,3.0,2.0,4,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
785,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,attr_peer,这是一部剧情电影,3.0,2.0,4,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
786,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,pop,有2874用户看过这部电影(热门度前43%),1.0,1.0,2,2,2,3,1,2,1,1,1,1,1.5,2.0,1.0,1.5
787,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,attr_random,这部电影的演员有尼克·弗罗斯特,1.0,3.0,1,1,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
788,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,attr_nonpersonal,这部电影的演员有尼克·弗罗斯特,1.0,3.0,1,1,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
789,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,item,喜欢《哈利·波特与混血王子》的也喜欢,4.0,3.0,4,4,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
790,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,5.0,5,4,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
791,147372,神秘博士：最后的圣诞 Doctor Who: Last Christmas,peer,很有创意的科幻电影，剧情节奏紧张，观感棒。,4.0,5.0,4,3,4,4,4,3,4,5,4,4,4.0,4.5,4.0,3.5
792,170213,超级无敌掌门狗：异想天开小发明 Wallace & Gromit's Cracking Contraptions,attr_random,这是一部动画电影,5.0,3.0,4,5,3,5,4,3,2,4,3,2,2.5,4.5,3.5,2.5
793,170213,超级无敌掌门狗：异想天开小发明 Wallace & Gromit's Cracking Contraptions,attr_nonpersonal,这是一部动画电影,5.0,3.0,4,5,3,5,4,3,2,4,3,2,2.5,4.5,3.5,2.5
794,170213,超级无敌掌门狗：异想天开小发明 Wallace & Gromit's Cracking Contraptions,attr_personal,这是一部动画电影,5.0,3.0,4,5,3,5,4,3,2,4,3,2,2.5,4.5,3.5,2.5
795,170213,超级无敌掌门狗：异想天开小发明 Wallace & Gromit's Cracking Contraptions,peer,轻松愉快，放松心情的好选择。,5.0,5.0,5,4,3,3,3,3,3,4,4,3,3.0,3.5,3.5,3.0
796,170213,超级无敌掌门狗：异想天开小发明 Wallace & Gromit's Cracking Contraptions,item,喜欢《不能说的秘密》的也喜欢,4.0,3.0,3,4,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
797,170213,超级无敌掌门狗：异想天开小发明 Wallace & Gromit's Cracking Contraptions,pop,有3424用户看过这部电影(热门度前40%),3.0,3.0,2,2,3,4,1,1,1,1,1,1,2.0,2.5,1.0,1.0
798,170213,超级无敌掌门狗：异想天开小发明 Wallace & Gromit's Cracking Contraptions,user,和你兴趣相似的用户中，看过这部电影的0.0%都喜欢,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
799,1148,超级无敌掌门狗：引鹅入室 Wallace & Gromit: The Wrong Trousers,attr_nonpersonal,这是一部动画电影,4.0,4.0,4,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
800,1148,超级无敌掌门狗：引鹅入室 Wallace & Gromit: The Wrong Trousers,attr_personal,这是一部动画电影,4.0,4.0,4,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
801,1148,超级无敌掌门狗：引鹅入室 Wallace & Gromit: The Wrong Trousers,peer,荣获奥斯卡电影金像奖最佳短片等众多奖项。,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
802,1148,超级无敌掌门狗：引鹅入室 Wallace & Gromit: The Wrong Trousers,pop,有11012用户看过这部电影(热门度前24%),5.0,5.0,2,1,4,5,4,4,1,1,1,1,2.5,3.0,2.5,2.5
803,1148,超级无敌掌门狗：引鹅入室 Wallace & Gromit: The Wrong Trousers,item,喜欢《不能说的秘密》的也喜欢,3.0,2.0,3,3,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
804,1148,超级无敌掌门狗：引鹅入室 Wallace & Gromit: The Wrong Trousers,attr_peer,这是一部喜剧电影,4.0,4.0,5,5,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
805,1148,超级无敌掌门狗：引鹅入室 Wallace & Gromit: The Wrong Trousers,attr_random,这是一部短片电影,2.0,4.0,1,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
806,1148,超级无敌掌门狗：引鹅入室 Wallace & Gromit: The Wrong Trousers,user,和你兴趣相似的用户中，看过这部电影的88.4%都喜欢,5.0,5.0,4,4,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
807,745,超级无敌掌门狗：剃刀边缘 Wallace & Gromit: A Close Shave,item,喜欢《不能说的秘密》的也喜欢,2.0,2.0,2,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
808,745,超级无敌掌门狗：剃刀边缘 Wallace & Gromit: A Close Shave,user,和你兴趣相似的用户中，看过这部电影的85.2%都喜欢,4.0,2.0,5,5,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
809,745,超级无敌掌门狗：剃刀边缘 Wallace & Gromit: A Close Shave,pop,有9217用户看过这部电影(热门度前26%),1.0,2.0,2,1,3,4,3,3,1,1,1,1,2.0,2.5,2.0,2.0
810,745,超级无敌掌门狗：剃刀边缘 Wallace & Gromit: A Close Shave,attr_random,这部电影的演员有彼得·萨利斯,1.0,4.0,1,1,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
811,745,超级无敌掌门狗：剃刀边缘 Wallace & Gromit: A Close Shave,attr_nonpersonal,这是一部动画电影,5.0,5.0,4,5,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
812,745,超级无敌掌门狗：剃刀边缘 Wallace & Gromit: A Close Shave,attr_personal,这是一部动画电影,5.0,5.0,4,5,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
813,745,超级无敌掌门狗：剃刀边缘 Wallace & Gromit: A Close Shave,peer,1996年奥斯卡电影金像奖最佳短片奖,3.0,2.0,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
814,58559,蝙蝠侠：黑暗骑士 The Dark Knight,user,和你兴趣相似的用户中，看过这部电影的92.3%都喜欢,5.0,5.0,5,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
815,58559,蝙蝠侠：黑暗骑士 The Dark Knight,item_peer,这部电影和你看过的《美国队长3 Captain America: Civil War》很像,5.0,5.0,5,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
816,58559,蝙蝠侠：黑暗骑士 The Dark Knight,item,喜欢《美国队长3》的也喜欢,5.0,5.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
817,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_random,这是一部剧情电影,4.0,5.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
818,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_peer,这是一部剧情电影,4.0,5.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
819,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_personal,这是一部动作电影,4.0,5.0,5,4,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
820,58559,蝙蝠侠：黑暗骑士 The Dark Knight,peer,漫改电影的巅峰，商业片的最高水平。,5.0,5.0,5,5,4,5,4,3,4,5,4,4,4.0,5.0,4.0,3.5
821,58559,蝙蝠侠：黑暗骑士 The Dark Knight,pop,有612010用户看过这部电影(热门度前1%),1.0,3.0,5,4,5,5,2,4,4,5,2,2,4.5,5.0,2.0,3.0
822,58559,蝙蝠侠：黑暗骑士 The Dark Knight,attr_nonpersonal,这部电影的编剧是乔纳森·诺兰,5.0,3.0,5,5,4,5,4,5,3,4,4,3,3.5,4.5,4.0,4.0
823,26699,特写 نمای نزدیک,peer,关于艺术，关于梦想和现实。,1.0,4.0,4,2,3,4,3,3,3,4,3,3,3.0,4.0,3.0,3.0
824,26699,特写 نمای نزدیک,attr_random,这是一部剧情电影,2.0,3.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
825,26699,特写 نمای نزدیک,attr_nonpersonal,这是一部剧情电影,2.0,3.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
826,26699,特写 نمای نزدیک,attr_personal,这是一部剧情电影,2.0,3.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
827,26699,特写 نمای نزدیک,item,喜欢《不能说的秘密》的也喜欢,2.0,4.0,3,2,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
828,26699,特写 نمای نزدیک,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,5.0,1.0,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
829,26699,特写 نمای نزدیک,pop,有4618用户看过这部电影(热门度前36%),1.0,4.0,3,3,3,3,3,3,1,1,1,1,2.0,2.0,2.0,2.0
830,1213,好家伙 Goodfellas,pop,有69281用户看过这部电影(热门度前8%),5.0,4.0,4,4,5,4,5,4,3,4,2,2,4.0,4.0,3.5,3.0
831,1213,好家伙 Goodfellas,item,喜欢《一代宗师》的也喜欢,4.0,4.0,4,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
832,1213,好家伙 Goodfellas,user,和你兴趣相似的用户中，看过这部电影的90.5%都喜欢,4.0,4.0,5,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
833,1213,好家伙 Goodfellas,attr_random,这是一部传记电影,4.0,2.0,2,2,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
834,1213,好家伙 Goodfellas,attr_personal,这是一部传记电影,4.0,2.0,2,2,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
835,1213,好家伙 Goodfellas,attr_peer,这是一部犯罪电影,5.0,4.0,4,5,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
836,1213,好家伙 Goodfellas,attr_nonpersonal,这部电影的演员有乔·佩西,3.0,5.0,2,1,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
837,1213,好家伙 Goodfellas,peer,紧张刺激，快意恩仇的黑帮大片。,4.0,5.0,3,3,3,5,3,3,3,4,4,4,3.0,4.5,3.5,3.5
838,111255,一个星期三的下午 A Wednesday,attr_peer,这是一部惊悚电影,2.0,2.0,1,2,4,5,4,3,2,4,3,2,3.0,4.5,3.5,2.5
839,111255,一个星期三的下午 A Wednesday,attr_nonpersonal,这是一部剧情电影,2.0,1.0,3,2,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
840,111255,一个星期三的下午 A Wednesday,attr_personal,这是一部剧情电影,2.0,1.0,3,2,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
841,111255,一个星期三的下午 A Wednesday,attr_random,这是一部印度电影,3.0,2.0,4,3,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
842,111255,一个星期三的下午 A Wednesday,item,喜欢《英伦对决》的也喜欢,3.0,4.0,3,3,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
843,111255,一个星期三的下午 A Wednesday,pop,有725用户看过这部电影(热门度前64%),1.0,2.0,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
844,111255,一个星期三的下午 A Wednesday,peer,一通恐怖分子的电话打到了警方，这通电话背后又隐藏着什么？,2.0,2.0,3,3,4,3,4,5,3,4,4,3,3.5,3.5,4.0,4.0
845,92259,触不可及 Intouchables,attr_nonpersonal,这部电影的演员有奥德雷·弗勒罗,1.0,1.0,2,2,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
846,92259,触不可及 Intouchables,pop,有608189用户看过这部电影(热门度前1%),4.0,2.0,4,4,5,5,2,2,4,5,2,2,4.5,5.0,2.0,2.0
847,92259,触不可及 Intouchables,peer,人海茫茫之中，两个人截然不同的相遇相知，他们会擦出怎样的火花,2.0,2.0,3,3,3,2,3,4,3,4,4,3,3.0,3.0,3.5,3.5
848,92259,触不可及 Intouchables,attr_personal,这是一部喜剧电影,4.0,3.0,4,4,4,5,3,4,2,4,3,2,3.0,4.5,3.0,3.0
849,92259,触不可及 Intouchables,user,和你兴趣相似的用户中，看过这部电影的96.2%都喜欢,4.0,3.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
850,92259,触不可及 Intouchables,attr_random,这部电影的编剧是埃里克·托莱达诺,1.0,2.0,3,2,3,2,2,2,3,4,4,3,3.0,3.0,3.0,2.5
851,92259,触不可及 Intouchables,item,喜欢《英伦对决》的也喜欢,2.0,2.0,3,3,1,5,1,1,4,4,4,5,2.5,4.5,2.5,3.0
852,92259,触不可及 Intouchables,attr_peer,这是一部剧情电影,2.0,2.0,3,2,3,5,3,2,2,4,3,2,2.5,4.5,3.0,2.0
853,130628,男孩 Jongens,item,喜欢《寻梦环游记》的也喜欢,4.0,3.0,5,4,1,5,1,1,4,4,4,5,2.5,4.5,2.5,3.0
854,130628,男孩 Jongens,attr_random,这部电影的演员有克·赞德弗利特,2.0,1.0,2,2,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
855,130628,男孩 Jongens,attr_nonpersonal,这是一部同性电影,1.0,3.0,1,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
856,130628,男孩 Jongens,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,2.0,4,4,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
857,130628,男孩 Jongens,peer,两个男孩关系亲昵，玩耍和练习都在一起，慢慢生出暧昧的情绪。面对禁忌的关系，他们将如何面对？,4.0,2.0,2,3,3,3,3,3,3,4,4,3,3.0,3.5,3.5,3.0
858,130628,男孩 Jongens,pop,有11272用户看过这部电影(热门度前24%),2.0,2.0,3,2,4,5,4,4,1,1,1,1,2.5,3.0,2.5,2.5
859,527,辛德勒的名单 Schindler's List,attr_personal,这部电影的演员有本·金斯利,2.0,2.0,2,2,4,5,1,1,4,4,4,4,4.0,4.5,2.5,2.5
860,527,辛德勒的名单 Schindler's List,peer,豆瓣top10电影，永远记得黑白电影中的那一抹红，那是希望，也是死亡。,4.0,3.0,4,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
861,527,辛德勒的名单 Schindler's List,item,喜欢《寻梦环游记》的也喜欢,4.0,2.0,4,1,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
862,527,辛德勒的名单 Schindler's List,pop,有669241用户看过这部电影(热门度前1%),4.0,4.0,4,4,5,5,3,3,4,5,2,2,4.5,5.0,2.5,2.5
863,527,辛德勒的名单 Schindler's List,attr_random,这部电影的演员有卡罗琳·古多尔,2.0,2.0,2,2,4,5,3,3,4,4,4,4,4.0,4.5,3.5,3.5
864,527,辛德勒的名单 Schindler's List,attr_peer,这是一部美国电影,1.0,1.0,3,1,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
865,527,辛德勒的名单 Schindler's List,attr_nonpersonal,这部电影的编剧是托马斯·肯尼利,1.0,1.0,3,2,3,3,3,3,3,4,4,3,3.0,3.5,3.5,3.0
866,527,辛德勒的名单 Schindler's List,user,和你兴趣相似的用户中，看过这部电影的97.4%都喜欢,4.0,2.0,3,3,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
867,120311,较量 Drishyam,pop,有356用户看过这部电影(热门度前73%),2.0,2.0,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
868,120311,较量 Drishyam,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,2.0,4,4,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
869,120311,较量 Drishyam,attr_nonpersonal,这是一部剧情电影,2.0,1.0,3,2,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
870,120311,较量 Drishyam,attr_personal,这是一部剧情电影,2.0,1.0,3,2,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
871,120311,较量 Drishyam,attr_peer,这是一部剧情电影,2.0,1.0,3,2,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
872,120311,较量 Drishyam,peer,主角家中成员在一次意想不到的情况下，杀了警政署长的儿子。如何偷天换日暗度陈仓，将不可能变为可能，谜底将一步步揭开,3.0,3.0,3,4,4,2,4,3,4,4,4,4,4.0,3.0,4.0,3.5
873,120311,较量 Drishyam,item_peer,这部电影和你看过的《疯狂的石头》很像,4.0,3.0,4,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
874,120311,较量 Drishyam,attr_random,这是一部家庭电影,2.0,2.0,2,2,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
875,120311,较量 Drishyam,item,喜欢《寻梦环游记》的也喜欢,4.0,2.0,3,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
876,55098,芭萨提的颜色 Rang De Basanti,item,喜欢《英伦对决》的也喜欢,2.0,2.0,3,2,2,5,2,2,4,4,4,5,3.0,4.5,3.0,3.5
877,55098,芭萨提的颜色 Rang De Basanti,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,2.0,4,3,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
878,55098,芭萨提的颜色 Rang De Basanti,attr_nonpersonal,这是一部历史电影,3.0,2.0,2,2,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
879,55098,芭萨提的颜色 Rang De Basanti,pop,有12365用户看过这部电影(热门度前22%),3.0,3.0,3,3,4,4,4,4,1,1,1,1,2.5,2.5,2.5,2.5
880,55098,芭萨提的颜色 Rang De Basanti,attr_peer,这是一部剧情电影,3.0,2.0,2,1,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
881,55098,芭萨提的颜色 Rang De Basanti,peer,镇压过印度革命者的英国警官被革命者视死如归的气概所感动，留下了一本记录当时情况的日记。因为这本日记，让更多的年轻人感受到了祖国的力量。,4.0,4.0,3,3,4,3,4,4,4,4,4,4,4.0,3.5,4.0,4.0
882,55098,芭萨提的颜色 Rang De Basanti,attr_personal,这是一部喜剧电影,4.0,3.0,3,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
883,55098,芭萨提的颜色 Rang De Basanti,attr_random,这部电影的编剧是拉凯什·奥姆普拉卡西·梅赫拉,1.0,1.0,2,2,3,2,3,3,3,4,4,3,3.0,3.0,3.5,3.0
884,160718,鹬 Piper,peer,从小鸟的眼中看世界将是什么样子的？是成长和冒险，还是历练与灾难？,5.0,4.0,4,5,4,3,4,4,3,4,3,3,3.5,3.5,3.5,3.5
885,160718,鹬 Piper,attr_personal,这是一部动画电影,4.0,3.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
886,160718,鹬 Piper,attr_random,这是一部美国电影,1.0,1.0,3,1,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
887,160718,鹬 Piper,attr_peer,这是一部美国电影,1.0,1.0,3,1,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
888,160718,鹬 Piper,item,喜欢《寻梦环游记》的也喜欢,2.0,2.0,4,4,2,5,2,2,4,4,4,5,3.0,4.5,3.0,3.5
889,160718,鹬 Piper,pop,有88517用户看过这部电影(热门度前7%),4.0,3.0,4,4,4,3,4,4,3,4,2,2,3.5,3.5,3.0,3.0
890,160718,鹬 Piper,attr_nonpersonal,这部电影的导演是艾伦·巴利拉罗,1.0,1.0,3,1,4,5,3,3,3,4,4,3,3.5,4.5,3.5,3.0
891,160718,鹬 Piper,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,3.0,3.0,4,4,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
892,105343,26个特殊劫匪 Special Chabbis,attr_random,这是一部剧情电影,1.0,1.0,3,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
893,105343,26个特殊劫匪 Special Chabbis,attr_nonpersonal,这是一部剧情电影,1.0,1.0,3,1,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
894,105343,26个特殊劫匪 Special Chabbis,attr_personal,这是一部犯罪电影,2.0,2.0,4,2,3,5,2,2,2,4,3,2,2.5,4.5,2.5,2.0
895,105343,26个特殊劫匪 Special Chabbis,attr_peer,这是一部惊悚电影,2.0,2.0,2,2,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
896,105343,26个特殊劫匪 Special Chabbis,peer,阿杰与当地警局进行一场中央调查局的突击查抄，你认为他们以敏锐的洞察力迅速查抄出部长所有的赃款，并迅速带离时，你就完完全全的被骗了。,4.0,3.0,4,4,4,1,4,3,4,4,4,4,4.0,2.5,4.0,3.5
897,105343,26个特殊劫匪 Special Chabbis,pop,有2279用户看过这部电影(热门度前47%),2.0,2.0,3,2,2,1,1,2,1,1,1,1,1.5,1.0,1.0,1.5
898,105343,26个特殊劫匪 Special Chabbis,item,喜欢《英伦对决》的也喜欢,2.0,2.0,3,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
899,50,非常嫌疑犯 The Usual Suspects,item_peer,这部电影和你看过的《不能说的秘密 不能說的·祕密》很像,4.0,2.0,3,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
900,50,非常嫌疑犯 The Usual Suspects,peer,剧情精巧，悬疑感足，演技爆炸,4.0,3.0,4,4,3,4,2,3,4,5,4,4,3.5,4.5,3.0,3.5
901,50,非常嫌疑犯 The Usual Suspects,attr_peer,这是一部悬疑电影,3.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
902,50,非常嫌疑犯 The Usual Suspects,attr_nonpersonal,这部电影的演员有史蒂芬·鲍德温,2.0,2.0,3,3,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
903,50,非常嫌疑犯 The Usual Suspects,pop,有171366用户看过这部电影(热门度前4%),4.0,3.0,3,2,5,5,3,3,3,5,2,2,4.0,5.0,2.5,2.5
904,50,非常嫌疑犯 The Usual Suspects,item,喜欢《华尔街之狼》的也喜欢,5.0,4.0,4,4,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
905,50,非常嫌疑犯 The Usual Suspects,attr_personal,这是一部美国电影,3.0,2.0,3,2,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
906,50,非常嫌疑犯 The Usual Suspects,attr_random,这是一部犯罪电影,3.0,3.0,3,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
907,50,非常嫌疑犯 The Usual Suspects,user,和你兴趣相似的用户中，看过这部电影的96.1%都喜欢,3.0,3.0,4,3,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
908,79132,盗梦空间 Inception,pop,有1269751用户看过这部电影(热门度前1%),3.0,3.0,3,3,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
909,79132,盗梦空间 Inception,item_peer,这部电影和你看过的《普罗米修斯 Prometheus》很像,3.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
910,79132,盗梦空间 Inception,attr_nonpersonal,这部电影的编剧是克里斯托弗·诺兰,4.0,4.0,4,4,3,4,2,2,3,4,4,3,3.0,4.0,3.0,2.5
911,79132,盗梦空间 Inception,attr_personal,这部电影的演员有莱昂纳多·迪卡普里奥,5.0,4.0,5,5,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
912,79132,盗梦空间 Inception,attr_random,这部电影的演员有艾伦·佩吉,3.0,3.0,2,3,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
913,79132,盗梦空间 Inception,user,和你兴趣相似的用户中，看过这部电影的96.8%都喜欢,3.0,4.0,3,3,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
914,79132,盗梦空间 Inception,attr_peer,这部电影的导演是克里斯托弗·诺兰,4.0,4.0,4,4,4,5,5,5,3,4,4,3,3.5,4.5,4.5,4.0
915,79132,盗梦空间 Inception,item,喜欢《华尔街之狼》的也喜欢,4.0,5.0,5,4,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
916,79132,盗梦空间 Inception,peer,诺兰又一经典大作，想象力剧情和场景令人惊叹,4.0,5.0,4,5,4,5,4,3,4,5,4,4,4.0,5.0,4.0,3.5
917,2959,搏击俱乐部 Fight Club,attr_random,这是一部德国电影,2.0,2.0,3,3,1,2,1,1,2,4,3,2,1.5,3.0,2.0,1.5
918,2959,搏击俱乐部 Fight Club,attr_personal,这是一部动作电影,2.0,2.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
919,2959,搏击俱乐部 Fight Club,peer,如果喜欢将非常喜欢的那种电影，精神题材电影经典,4.0,2.0,3,4,3,4,3,4,4,5,4,4,3.5,4.5,3.5,4.0
920,2959,搏击俱乐部 Fight Club,pop,有569315用户看过这部电影(热门度前1%),4.0,2.0,3,3,5,5,5,5,4,5,2,2,4.5,5.0,3.5,3.5
921,2959,搏击俱乐部 Fight Club,user,和你兴趣相似的用户中，看过这部电影的89.6%都喜欢,3.0,4.0,3,2,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
922,2959,搏击俱乐部 Fight Club,attr_nonpersonal,这部电影的编剧是恰克·帕拉尼克,2.0,2.0,3,3,3,3,3,3,3,4,4,3,3.0,3.5,3.5,3.0
923,2959,搏击俱乐部 Fight Club,item,喜欢《华尔街之狼》的也喜欢,4.0,2.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
924,2959,搏击俱乐部 Fight Club,attr_peer,这是一部悬疑电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
925,2959,搏击俱乐部 Fight Club,item_peer,这部电影和你看过的《不能说的秘密 不能說的·祕密》很像,4.0,1.0,4,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
926,92954,天佑鲍比 Prayers for Bobby,attr_nonpersonal,这部电影的编剧是凯蒂·福特,3.0,2.0,3,3,3,4,2,2,3,4,4,3,3.0,4.0,3.0,2.5
